Wholesaler States,Wholesalers,Wholesaler ID,PDCNs,PDCN Code,Current On Hand in Units,Daily Rate of Sales,Days on Hand
VA,"VIRGINIA EAGLE DIST CO LLC, VA",94551,WW LIEUT DANK 7 % 24/12 AL CAN 4/6 TRAY,10594Z6,19,0.4,47.5
VA,"VIRGINIA EAGLE DIST CO LLC, VA",94551,WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,19,1.6,11.875
VA,"VIRGINIA EAGLE DIST CO LLC, VA",94551,WW APP SESSION 5 % 24/12 AL CAN 4/6 TRAY,10EM4Z6,8,0.366667,21.818182
VA,"VIRGINIA EAGLE DIST CO LLC, VA",94551,WW BURST SERIES 5 % 24/12 AL CAN 4/6 TRAY XBR,10JW46W,0,0.166667,0
VA,"BROWN DISTRIBUTING CO INC, VA",84569,WW APP SESSION 5 % 24/12 AL CAN 4/6 TRAY,10EM4Z6,24,1.35,17.777778
VA,"BROWN DISTRIBUTING CO INC, VA",84569,WW LIEUT DANK 7 % 24/12 AL CAN 4/6 TRAY,10594Z6,18,2.75,6.545455
VA,"BROWN DISTRIBUTING CO INC, VA",84569,WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,0,2.1,0
VA,"BROWN DISTRIBUTING CO INC, VA",84569,WW COAST LOVE 6 % 24/12 AL CAN 4/6 TRAY,10KS4W6,-1,0.833333,-1.2
VA,"BROWN DISTRIBUTING CO INC, VA",84569,WW BURST SERIES 5 % 24/12 AL CAN 4/6 TRAY XBR,10JW46W,-1,1.616667,-0.618557
VA,"VIRGINIA EAGLE DIST CO LLC, VA",94568,WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,14,2.15,6.511628
VA,"VIRGINIA EAGLE DIST CO LLC, VA",94568,WW APP SESSION 5 % 24/12 AL CAN 4/6 TRAY,10EM4Z6,0,0.666667,0
VA,"VIRGINIA EAGLE DIST CO LLC, VA",94568,WW LIEUT DANK 7 % 24/12 AL CAN 4/6 TRAY,10594Z6,0,0.6,0
VA,"DANVILLE DISTRIBUTING COMPANY, VA",94522,WW PERNICIOUS 8 % 1/2 BARREL SV,1016940,3,0.066667,45
VA,"DANVILLE DISTRIBUTING COMPANY, VA",94522,WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,1,0.783333,1.276596
VA,"PECHT DISTRIBUTORS INC, VA",84549,WW PERNICIOUS 8 % 1/6 BARREL SV,1016970,0,0.05,0
MA,"GIRARDI DISTRIBUTORS LLC, MA",92015,WW PERNICIOUS 8 % 24/16 AL CAN,101616S,70,0.483333,144.827586
MA,"GIRARDI DISTRIBUTORS LLC, MA",92015,WW FREAK OF NAT 9% 24/12 AL CAN 4/6 TRAY,105I4Z6,47,0.1,470
MA,"GIRARDI DISTRIBUTORS LLC, MA",92015,WW APP SESSION 5 % 24/16 AL CAN,10EM16S,35,0.283333,123.529412
MA,"GIRARDI DISTRIBUTORS LLC, MA",92015,WW COAST LOVE 6 % 24/16 AL CAN 6/4 TRAY,10KS6Z4,28,0.2,140
MA,"GIRARDI DISTRIBUTORS LLC, MA",92015,WW LIEUT DANK 7 % 24/12 AL CAN 4/6 TRAY,10594Z6,21,0.083333,252
MA,"GIRARDI DISTRIBUTORS LLC, MA",92015,WW LIEUT DANK 7 % 1/6 BARREL SV,1059970,14,0.066667,210
MA,"GIRARDI DISTRIBUTORS LLC, MA",92015,WW BURST SERIES 5 % 1/6 BARREL SV,10JW970,8,0,480
MA,"GIRARDI DISTRIBUTORS LLC, MA",92015,WW APP SESSION 5 % 24/12 AL CAN 4/6 TRAY,10EM4Z6,3,0,180
MA,"GIRARDI DISTRIBUTORS LLC, MA",92015,WW WATERMELON B 5 % 24/12 AL CAN 4/6 TRAY,10JU4Z6,3,0,180
MA,"GIRARDI DISTRIBUTORS LLC, MA",92015,WW LIEUT DANK 7 % 1/2 BARREL SV,1059940,2,0,120
MA,"GIRARDI DISTRIBUTORS LLC, MA",92015,WW BURST SERIES 5 % 24/12 AL CAN 4/6 TRAY,10JW4Z6,2,0.05,40
MA,"GIRARDI DISTRIBUTORS LLC, MA",92015,WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,1,0.033333,30
MA,"AUGUST A BUSCH CO OF MASS INC, MA",12000,WW BURST SERIES 5 % 24/12 AL CAN 4/6 TRAY,10JW4Z6,53,0.383333,138.26087
MA,"AUGUST A BUSCH CO OF MASS INC, MA",12000,WW COAST LOVE 6 % 24/16 AL CAN 6/4 TRAY,10KS6Z4,47,0.966667,48.62069
MA,"AUGUST A BUSCH CO OF MASS INC, MA",12000,WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,15,0.45,33.333333
MA,"AUGUST A BUSCH CO OF MASS INC, MA",12000,WW COAST LOVE 6 % 1/2 BARREL SV,10KS940,14,0,840
MA,"AUGUST A BUSCH CO OF MASS INC, MA",12000,WW BURST SERIES 5 % 1/6 BARREL SV,10JW970,4,0,240
MA,"AUGUST A BUSCH CO OF MASS INC, MA",12000,WW BURST SERIES 5 % 1/2 BARREL SV,10JW940,4,-0.016667,-240
MA,"AUGUST A BUSCH CO OF MASS INC, MA",12000,WW PERNICIOUS 8 % 1/2 BARREL SV,1016940,0,-0.05,0
MA,"QUALITY BEV LIMITED PARTNSHIP, MA",82079,WW PERNICIOUS 8 % 24/16 AL CAN,101616S,32,0.266667,120
MA,"QUALITY BEV LIMITED PARTNSHIP, MA",82079,WW BURST SERIES 5 % 24/12 AL CAN 4/6 TRAY XBR,10JW46W,25,0.016667,1500
MA,"QUALITY BEV LIMITED PARTNSHIP, MA",82079,WW COAST LOVE 6 % 24/16 AL CAN 6/4 TRAY,10KS6Z4,22,0.15,146.666667
MA,"QUALITY BEV LIMITED PARTNSHIP, MA",82079,WW WATERMELON B 5 % 1/6 BARREL SV,10JU970,13,0,780
MA,"QUALITY BEV LIMITED PARTNSHIP, MA",82079,WW PERNICIOUS 8 % 1/2 BARREL SV,1016940,3,-0.05,-60
MA,"QUALITY BEV LIMITED PARTNSHIP, MA",82079,WW PERNICIOUS 8 % 1/6 BARREL SV,1016970,1,-0.066667,-15
MA,"QUALITY BEV LIMITED PARTNSHIP, MA",82079,WW COAST LOVE 6 % 1/2 BARREL SV,10KS940,1,-0.066667,-15
MA,"GIRARDI DISTRIBUTORS LLC, MA",82066,WW PERNICIOUS 8 % 24/16 AL CAN,101616S,16,0.066667,240
MA,"GIRARDI DISTRIBUTORS LLC, MA",82066,WW WATERMELON B 5 % 24/12 AL CAN 4/6 TRAY,10JU4Z6,9,0.016667,540
MA,"GIRARDI DISTRIBUTORS LLC, MA",82066,WW FREAK OF NAT 9% 24/12 AL CAN 4/6 TRAY,105I4Z6,8,0.116667,68.571429
MA,"GIRARDI DISTRIBUTORS LLC, MA",82066,WW LIEUT DANK 7 % 24/12 AL CAN 4/6 TRAY,10594Z6,7,0.416667,16.8
MA,"GIRARDI DISTRIBUTORS LLC, MA",82066,WW APP SESSION 5 % 24/12 AL CAN 4/6 TRAY,10EM4Z6,7,0.016667,420
MA,"GIRARDI DISTRIBUTORS LLC, MA",82066,WW APP SESSION 5 % 24/16 AL CAN,10EM16S,5,0.166667,30
MA,"GIRARDI DISTRIBUTORS LLC, MA",82066,WW LIEUT DANK 7 % 1/2 BARREL SV,1059940,4,0.016667,240
MA,"GIRARDI DISTRIBUTORS LLC, MA",82066,WW BURST SERIES 5 % 24/12 AL CAN 4/6 TRAY,10JW4Z6,2,0.066667,30
MA,"GIRARDI DISTRIBUTORS LLC, MA",82066,WW COAST LOVE 6 % 24/16 AL CAN 6/4 TRAY,10KS6Z4,0,0.266667,0
MA,"QUALITY BEV LIMITED PARTNSHIP, MA",62035,WW COAST LOVE 6 % 1/6 BARREL SV,10KS970,18,0,1080
MA,"QUALITY BEV LIMITED PARTNSHIP, MA",62035,WW BURST SERIES 5 % 24/12 AL CAN 4/6 TRAY,10JW4Z6,13,0.016667,780
MA,"QUALITY BEV LIMITED PARTNSHIP, MA",62035,WW PERNICIOUS 8 % 1/6 BARREL SV,1016970,12,0,720
MA,"QUALITY BEV LIMITED PARTNSHIP, MA",62035,WW COAST LOVE 6 % 24/16 AL CAN 6/4 TRAY,10KS6Z4,12,0.05,240
MA,"QUALITY BEVERAGE LP, MA",92098,WW COAST LOVE 6 % 24/16 AL CAN 6/4 TRAY,10KS6Z4,26,0.466667,55.714286
MA,"QUALITY BEVERAGE LP, MA",92098,WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,12,0.216667,55.384615
MA,"QUALITY BEVERAGE LP, MA",92098,WW COAST LOVE 6 % 1/6 BARREL SV,10KS970,1,-0.033333,-30
MD,"WANTZ DISTRIBUTORS INC, MD",61915,WW APP SESSION 5 % 24/12 AL CAN 4/6 TRAY,10EM4Z6,44,0.65,67.692308
MD,"WANTZ DISTRIBUTORS INC, MD",61915,WW COAST LOVE 6 % 24/12 AL CAN 4/6 TRAY,10KS4W6,17,0.883333,19.245283
MD,"WANTZ DISTRIBUTORS INC, MD",61915,WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,10,1.416667,7.058824
MD,"WANTZ DISTRIBUTORS INC, MD",61915,WW APP SESSION 5 % 1/6 BARREL SV,10EM970,4,0,240
MD,"WANTZ DISTRIBUTORS INC, MD",61915,WW COAST LOVE 6 % 1/6 BARREL SV,10KS970,2,0,120
MD,"WANTZ DISTRIBUTORS INC, MD",61915,WW PERNICIOUS 8 % 1/6 BARREL SV,1016970,2,0.016667,120
MD,"WANTZ DISTRIBUTORS INC, MD",61915,WW WATERMELON B 5 % 24/12 AL CAN 4/6 TRAY,10JU4Z6,0,1.633333,0
MD,"EASTERN SHORE DISTRIBUTING LTD, MD",41922,WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,30,0.2,150
MD,"EASTERN SHORE DISTRIBUTING LTD, MD",41922,WW COAST LOVE 6 % 24/12 AL CAN 4/6 TRAY,10KS4W6,4,0.35,11.428571
MD,"EASTERN SHORE DISTRIBUTING LTD, MD",41922,WW BURST SERIES 5 % 24/12 AL CAN 4/6 TRAY,10JW4Z6,0,0.183333,0
MD,"GUY DISTRIBUTING CO INC, MD",61903,WW LIEUT DANK 7 % 24/12 AL CAN 4/6 TRAY,10594Z6,20,0.25,80
MD,"GUY DISTRIBUTING CO INC, MD",61903,WW PERNICIOUS 8 % 24/12 NRLN 6/4 EM,101664Z,2,0,120
MD,"GUY DISTRIBUTING CO INC, MD",61903,WW COAST LOVE 6 % 1/2 BARREL SV,10KS940,1,0.016667,60
MD,"GUY DISTRIBUTING CO INC, MD",61903,WW WATERMELON B 5 % 24/12 AL CAN 4/6 TRAY,10JU4Z6,1,0,60
MD,"GUY DISTRIBUTING CO INC, MD",61903,WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,0,0.216667,0
MD,"KELLY DISTRIBUTORS LLC, MD",41908,WW BURST SERIES 5 % 24/12 AL CAN 4/6 TRAY,10JW4Z6,9,0.216667,41.538462
MD,"KELLY DISTRIBUTORS LLC, MD",41908,WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,8,0.316667,25.263158
MD,"KELLY DISTRIBUTORS LLC, MD",41908,WW COAST LOVE 6 % 24/12 AL CAN 4/6 TRAY,10KS4W6,3,0.283333,10.588235
MD,"KATCEF BROTHERS INC, MD",41901,WW LIEUT DANK 7 % 24/12 AL CAN 4/6 TRAY,10594Z6,11,0.283333,38.823529
MD,"KATCEF BROTHERS INC, MD",41901,WW BURST SERIES 5 % 24/12 AL CAN 4/6 TRAY XBR,10JW46W,4,0.266667,15
MD,"KATCEF BROTHERS INC, MD",41901,WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,1,0.966667,1.034483
MD,"KATCEF BROTHERS INC, MD",41901,WW COAST LOVE 6 % 24/12 AL CAN 4/6 TRAY,10KS4W6,0,0.15,0
MD,"KATCEF BROTHERS INC, MD",41901,WW APP SESSION 5 % 24/12 AL CAN 4/6 TRAY,10EM4Z6,-2,0.033333,-60
MD,"CHESAPEAKE BEVERAGE, MD",41902,WW LIEUT DANK 7 % 24/12 AL CAN 4/6 TRAY,10594Z6,4,0.616667,6.486486
MD,"CHESAPEAKE BEVERAGE, MD",41902,WW WATERMELON B 5 % 24/12 AL CAN 4/6 TRAY,10JU4Z6,3,0.366667,8.181818
MD,"CHESAPEAKE BEVERAGE, MD",41902,WW LIEUT DANK 7 % 1/2 BARREL SV,1059940,2,0,120
MD,"CHESAPEAKE BEVERAGE, MD",41902,WW APP SESSION 5 % 24/12 AL CAN 4/6 TRAY,10EM4Z6,1,0.216667,4.615385
MD,"CHESAPEAKE BEVERAGE, MD",41902,WW WATERMELON B 5 % 1/6 BARREL SV,10JU970,1,0.1,10
MD,"CHESAPEAKE BEVERAGE, MD",41902,WW COAST LOVE 6 % 24/12 AL CAN 4/6 TRAY,10KS4W6,0,0.35,0
MD,"CHESAPEAKE BEVERAGE, MD",41902,WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,0,0.966667,0
MD,"CHESAPEAKE BEVERAGE, MD",41902,WW BURST SERIES 5 % 1/2 BARREL SV,10JW940,0,0.066667,0
MD,"CHESAPEAKE BEVERAGE, MD",41902,WW PERNICIOUS 8 % 1/6 BARREL SV,1016970,0,0.05,0
MD,"CHESAPEAKE BEVERAGE, MD",41902,WW LIEUT DANK 7 % 1/6 BARREL SV,1059970,0,0.066667,0
MD,"BOB HALL LLC, MD",61914,WW PERNICIOUS 8 % 1/2 BARREL SV,1016940,3,0,180
MD,"BOB HALL LLC, MD",61914,WW WATERMELON B 5 % 1/2 BARREL SV,10JU940,2,0,120
MD,"BOB HALL LLC, MD",61914,WW WATERMELON B 5 % 1/6 BARREL SV,10JU970,1,0,60
MD,"BOB HALL LLC, MD",61914,WW LIEUT DANK 7 % 1/2 BARREL SV,1059940,1,0,60
MD,"BOB HALL LLC, MD",61914,WW PERNICIOUS 8 % 1/6 BARREL SV,1016970,1,0,60
MD,"BOB HALL LLC, MD",61914,WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,0,0.183333,0
MD,"BOB HALL LLC, MD",61914,WW COAST LOVE 6 % 24/16 AL CAN 6/4 TRAY,10KS6Z4,0,0.166667,0
MD,"BOB HALL LLC, MD",61914,WW LIEUT DANK 7 % 24/12 AL CAN 4/6 TRAY,10594Z6,0,0.1,0
MD,"BOB HALL LLC, MD",61914,WW WATERMELON B 5 % 24/12 AL CAN 4/6 TRAY,10JU4Z6,0,0.116667,0
MD,"SENTMAN DISTRIBUTORS INC, MD",41905,WW LIEUT DANK 7 % 24/12 AL CAN 4/6 TRAY,10594Z6,2,0.316667,6.315789
MD,"SENTMAN DISTRIBUTORS INC, MD",41905,WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,1,0.316667,3.157895
MD,"SENTMAN DISTRIBUTORS INC, MD",41905,WW COAST LOVE 6 % 24/12 AL CAN 4/6 TRAY,10KS4W6,1,0.1,10
MD,"SENTMAN DISTRIBUTORS INC, MD",41905,WW APP SESSION 5 % 24/12 AL CAN 4/6 TRAY,10EM4Z6,1,0.333333,3
MD,"SENTMAN DISTRIBUTORS INC, MD",41905,WW WATERMELON B 5 % 1/6 BARREL SV,10JU970,1,0,60
MD,"SENTMAN DISTRIBUTORS INC, MD",41905,WW PERNICIOUS 8 % 24/12 NRLN 6/4 EM,101664S,-1,0.016667,-60
NY,"ANHEUSER-BUSCH INC, NY",43100,WW APP SESSION 5 % 24/12 AL CAN 4/6 TRAY,10EM4Z6,19,0.016667,1140
NY,"ANHEUSER-BUSCH INC, NY",43100,WW BURST SERIES 5 % 24/12 AL CAN 4/6 TRAY,10JW4Z6,8,0.066667,120
NY,"ANHEUSER-BUSCH INC, NY",43100,WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,4,0.116667,34.285714
NY,"ANHEUSER-BUSCH INC, NY",43100,WW PERNICIOUS 8 % 24/12 NRLN 6/4 EM,101664Z,2,0,120
DC,"CAPITAL EAGLE INC., DC",10802,WW LIEUT DANK 7 % 24/12 AL CAN 4/6 TRAY,10594Z6,9,0.5,18
DC,"CAPITAL EAGLE INC., DC",10802,WW APP SESSION 5 % 24/12 AL CAN 4/6 TRAY,10EM4Z6,6,0.133333,45
DC,"CAPITAL EAGLE INC., DC",10802,WW COAST LOVE 6 % 24/12 AL CAN 4/6 TRAY,10KS4W6,0,0.05,0
DC,"CAPITAL EAGLE INC., DC",10802,WW LIEUT DANK 7 % 24/12 AL CAN 2/12,10591Z2,0,0.083333,0
DC,"CAPITAL EAGLE INC., DC",10802,WW BURST SERIES 5 % 24/12 AL CAN 4/6 TRAY,10JW4Z6,0,0.216667,0
DC,"CAPITAL EAGLE INC., DC",10802,WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,0,3.133333,0
DC,"CAPITAL EAGLE INC., DC",10802,WW FREAK OF NAT 9% 24/12 NRLN 6/4 EM,105I64S,0,0.116667,0


