Wholesaler States,Wholesalers,Wholesaler ID,PDCNs,PDCN Code,Current On Hand in Units,Daily Rate of Sales,Days on Hand
PA,"NORTHEAST EAGLE DISTRIBUTORS, PA",53736,WW BURST SERIES 5 % 1/2 BARREL SV,10JW940,2,0,120
PA,"NORTHEAST EAGLE DISTRIBUTORS, PA",53736,WW BURST SERIES 5 % 1/6 BARREL SV,10JW970,2,0,120
PA,"NORTHEAST EAGLE DISTRIBUTORS, PA",53736,WW FREAK OF NAT 9% 24/12 NRLN 6/4 EM,105I64S,1,0,60
PA,"NORTHEAST EAGLE DISTRIBUTORS, PA",53736,WW LIEUT DANK 7 % 24/12 AL CAN 4/6 TRAY,10594Z6,0,0.05,0
PA,"NORTHEAST EAGLE DISTRIBUTORS, PA",53736,WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,0,0.6,0
PA,"NORTHEAST EAGLE DISTRIBUTORS, PA",53736,WW PERNICIOUS 8 % 1/2 BARREL SV,1016940,-1,-0.05,20
PA,"LINGLE DISTRIBUTING  INC, PA",13755,WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,24,0.35,68.571429
PA,"LINGLE DISTRIBUTING  INC, PA",13755,WW COAST LOVE 6 % 24/12 AL CAN 4/6 TRAY,10KS4W6,17,0.066667,255
PA,"LINGLE DISTRIBUTING  INC, PA",13755,WW BURST SERIES 5 % 24/12 AL CAN 4/6 TRAY XBR,10JW46W,13,0.016667,780
PA,"LINGLE DISTRIBUTING  INC, PA",13755,WW FREAK OF NAT 9% 24/12 AL CAN 4/6 TRAY,105I4Z6,12,0.033333,360
PA,"LINGLE DISTRIBUTING  INC, PA",13755,WW APP SESSION 5 % 24/12 AL CAN 4/6 TRAY,10EM4Z6,2,0.2,10
PA,"CRESCENT BEER DISTRIBUTOR, PA","=""03792""",WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,67,1.733333,38.653846
PA,"EDWIN H KLECKNER INC, PA",43782,WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,21,0.483333,43.448276
PA,"EDWIN H KLECKNER INC, PA",43782,WW PERNICIOUS 8 % 1/6 BARREL SV,1016970,5,-0.016667,-300
PA,"EDWIN H KLECKNER INC, PA",43782,WW APP SESSION 5 % 24/12 AL CAN 4/6 TRAY,10EM4Z6,4,0.05,80
PA,"EDWIN H KLECKNER INC, PA",43782,WW BURST SERIES 5 % 24/12 AL CAN 4/6 TRAY,10JW4Z6,3,0.033333,90
PA,"EDWIN H KLECKNER INC, PA",43782,WW LIEUT DANK 7 % 1/6 BARREL SV,1059970,1,-0.016667,-60
PA,"EDWIN H KLECKNER INC, PA",43782,WW COAST LOVE 6 % 24/16 AL CAN 6/4 TRAY,10KS6Z4,1,0.066667,15
PA,"EDWIN H KLECKNER INC, PA",43782,WW WATERMELON B 5 % 24/12 AL CAN 4/6 TRAY,10JU4Z6,1,0.066667,15
PA,"EDWIN H KLECKNER INC, PA",43782,WW LIEUT DANK 7 % 24/12 AL CAN 4/6 TRAY,10594Z6,1,0.233333,4.285714
PA,"EDWIN H KLECKNER INC, PA",43782,WW COAST LOVE 6 % 1/6 BARREL SV,10KS970,1,-0.016667,-60
PA,"VON S UNITED BEVERAGE INC, PA",33742,WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,22,1.3,16.923077
PA,"VON S UNITED BEVERAGE INC, PA",33742,WW COAST LOVE 6 % 24/12 AL CAN 4/6 TRAY,10KS4W6,8,0.1,80
PA,"VON S UNITED BEVERAGE INC, PA",33742,WW BURST SERIES 5 % 24/12 AL CAN 4/6 TRAY XBR,10JW46W,6,0.133333,45
PA,"VON S UNITED BEVERAGE INC, PA",33742,WW LIEUT DANK 7 % 24/12 AL CAN 4/6 TRAY,10594Z6,0,0.15,0
PA,"VON S UNITED BEVERAGE INC, PA",33742,WW PERNICIOUS 8 % 1/6 BARREL SV,1016970,0,0.066667,0
PA,"DEBLASIO BEVERAGE CO INC, PA",33710,WW FREAK OF NAT 9% 24/12 AL CAN 4/6 TRAY,105I4Z6,31,0.55,56.363636
PA,"DEBLASIO BEVERAGE CO INC, PA",33710,WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,3,2.05,1.463415
PA,"WILSBACH DISTRIBUTORS INC, PA",13733,WW COAST LOVE 6 % 24/12 AL CAN 4/6 TRAY,10KS4W6,19,0.35,54.285714
PA,"WILSBACH DISTRIBUTORS INC, PA",13733,WW BURST SERIES 5 % 24/12 AL CAN 4/6 TRAY XBR,10JW46W,10,0.3,33.333333
PA,"WILSBACH DISTRIBUTORS INC, PA",13733,WW LIEUT DANK 7 % 24/12 AL CAN 4/6 TRAY,10594Z6,1,0.45,2.222222
PA,"WILSBACH DISTRIBUTORS INC, PA",13733,WW PERNICIOUS 8 % 1/6 BARREL SV,1016970,1,-0.016667,-60
PA,"WILSBACH DISTRIBUTORS INC, PA",13733,WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,0,1.85,0
PA,"WILSBACH DISTRIBUTORS INC, PA",13733,WW BURST SERIES 5 % 24/12 AL CAN 4/6 TRAY,10JW4Z6,0,0.083333,0
PA,"ERIE BEER CO INC, PA","=""03722""",WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,15,1.7,8.823529
PA,"FUHRER EAGLE SALES AND SERVICE, PA",33768,WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,0,6.683333,0
MA,"GIRARDI DISTRIBUTORS LLC, MA",92015,WW PERNICIOUS 8 % 24/16 AL CAN,101616S,31,0.5,62
MA,"GIRARDI DISTRIBUTORS LLC, MA",92015,WW LIEUT DANK 7 % 24/12 AL CAN 4/6 TRAY,10594Z6,22,0.066667,330
MA,"GIRARDI DISTRIBUTORS LLC, MA",92015,WW LIEUT DANK 7 % 1/6 BARREL SV,1059970,18,0,1080
MA,"GIRARDI DISTRIBUTORS LLC, MA",92015,WW APP SESSION 5 % 24/16 AL CAN,10EM16S,15,0.316667,47.368421
MA,"GIRARDI DISTRIBUTORS LLC, MA",92015,WW FREAK OF NAT 9% 24/12 AL CAN 4/6 TRAY,105I4Z6,15,0.083333,180
MA,"GIRARDI DISTRIBUTORS LLC, MA",92015,WW COAST LOVE 6 % 24/16 AL CAN 6/4 TRAY,10KS6Z4,8,0.216667,36.923077
MA,"GIRARDI DISTRIBUTORS LLC, MA",92015,WW BURST SERIES 5 % 1/6 BARREL SV,10JW970,8,0,480
MA,"GIRARDI DISTRIBUTORS LLC, MA",92015,WW WATERMELON B 5 % 24/12 AL CAN 4/6 TRAY,10JU4Z6,3,0,180
MA,"GIRARDI DISTRIBUTORS LLC, MA",92015,WW APP SESSION 5 % 24/12 AL CAN 4/6 TRAY,10EM4Z6,3,0,180
MA,"GIRARDI DISTRIBUTORS LLC, MA",92015,WW BURST SERIES 5 % 24/12 AL CAN 4/6 TRAY,10JW4Z6,3,0.1,30
MA,"GIRARDI DISTRIBUTORS LLC, MA",92015,WW LIEUT DANK 7 % 1/2 BARREL SV,1059940,2,0,120
MA,"GIRARDI DISTRIBUTORS LLC, MA",92015,WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,1,0.05,20
MA,"QUALITY BEV LIMITED PARTNSHIP, MA",82079,WW PERNICIOUS 8 % 24/16 AL CAN,101616S,33,0.25,132
MA,"QUALITY BEV LIMITED PARTNSHIP, MA",82079,WW BURST SERIES 5 % 24/12 AL CAN 4/6 TRAY XBR,10JW46W,26,0,1560
MA,"QUALITY BEV LIMITED PARTNSHIP, MA",82079,WW COAST LOVE 6 % 24/16 AL CAN 6/4 TRAY,10KS6Z4,22,0.183333,120
MA,"QUALITY BEV LIMITED PARTNSHIP, MA",82079,WW WATERMELON B 5 % 1/6 BARREL SV,10JU970,13,0,780
MA,"QUALITY BEV LIMITED PARTNSHIP, MA",82079,WW PERNICIOUS 8 % 1/2 BARREL SV,1016940,3,-0.033333,-90
MA,"QUALITY BEV LIMITED PARTNSHIP, MA",82079,WW COAST LOVE 6 % 1/2 BARREL SV,10KS940,1,-0.066667,-15
MA,"QUALITY BEV LIMITED PARTNSHIP, MA",82079,WW PERNICIOUS 8 % 1/6 BARREL SV,1016970,1,-0.066667,-15
MA,"GIRARDI DISTRIBUTORS LLC, MA",82066,WW PERNICIOUS 8 % 24/16 AL CAN,101616S,16,0.066667,240
MA,"GIRARDI DISTRIBUTORS LLC, MA",82066,WW FREAK OF NAT 9% 24/12 AL CAN 4/6 TRAY,105I4Z6,13,0.033333,390
MA,"GIRARDI DISTRIBUTORS LLC, MA",82066,WW LIEUT DANK 7 % 24/12 AL CAN 4/6 TRAY,10594Z6,11,0.466667,23.571429
MA,"GIRARDI DISTRIBUTORS LLC, MA",82066,WW WATERMELON B 5 % 24/12 AL CAN 4/6 TRAY,10JU4Z6,9,0.016667,540
MA,"GIRARDI DISTRIBUTORS LLC, MA",82066,WW APP SESSION 5 % 24/12 AL CAN 4/6 TRAY,10EM4Z6,8,0,480
MA,"GIRARDI DISTRIBUTORS LLC, MA",82066,WW APP SESSION 5 % 24/16 AL CAN,10EM16S,7,0.133333,52.5
MA,"GIRARDI DISTRIBUTORS LLC, MA",82066,WW LIEUT DANK 7 % 1/2 BARREL SV,1059940,5,0,300
MA,"GIRARDI DISTRIBUTORS LLC, MA",82066,WW COAST LOVE 6 % 24/16 AL CAN 6/4 TRAY,10KS6Z4,3,0.283333,10.588235
MA,"GIRARDI DISTRIBUTORS LLC, MA",82066,WW BURST SERIES 5 % 24/12 AL CAN 4/6 TRAY,10JW4Z6,3,0.05,60
MA,"AUGUST A BUSCH CO OF MASS INC, MA",12000,WW BURST SERIES 5 % 24/12 AL CAN 4/6 TRAY,10JW4Z6,55,0.366667,150
MA,"AUGUST A BUSCH CO OF MASS INC, MA",12000,WW BURST SERIES 5 % 1/6 BARREL SV,10JW970,5,0,300
MA,"AUGUST A BUSCH CO OF MASS INC, MA",12000,WW BURST SERIES 5 % 1/2 BARREL SV,10JW940,4,-0.016667,-240
MA,"AUGUST A BUSCH CO OF MASS INC, MA",12000,WW COAST LOVE 6 % 24/16 AL CAN 6/4 TRAY,10KS6Z4,0,0.85,0
MA,"AUGUST A BUSCH CO OF MASS INC, MA",12000,WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,0,0.383333,0
MA,"AUGUST A BUSCH CO OF MASS INC, MA",12000,WW PERNICIOUS 8 % 1/2 BARREL SV,1016940,0,-0.05,0
MA,"QUALITY BEV LIMITED PARTNSHIP, MA",62035,WW COAST LOVE 6 % 1/6 BARREL SV,10KS970,18,0,1080
MA,"QUALITY BEV LIMITED PARTNSHIP, MA",62035,WW COAST LOVE 6 % 24/16 AL CAN 6/4 TRAY,10KS6Z4,14,0.016667,840
MA,"QUALITY BEV LIMITED PARTNSHIP, MA",62035,WW BURST SERIES 5 % 24/12 AL CAN 4/6 TRAY,10JW4Z6,13,0.016667,780
MA,"QUALITY BEV LIMITED PARTNSHIP, MA",62035,WW PERNICIOUS 8 % 1/6 BARREL SV,1016970,12,0,720
MA,"QUALITY BEVERAGE LP, MA",92098,WW COAST LOVE 6 % 24/16 AL CAN 6/4 TRAY,10KS6Z4,26,0.483333,53.793103
MA,"QUALITY BEVERAGE LP, MA",92098,WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,14,0.2,70
MA,"QUALITY BEVERAGE LP, MA",92098,WW COAST LOVE 6 % 1/6 BARREL SV,10KS970,1,-0.016667,-60
MD,"WANTZ DISTRIBUTORS INC, MD",61915,WW APP SESSION 5 % 24/12 AL CAN 4/6 TRAY,10EM4Z6,26,0.616667,42.162162
MD,"WANTZ DISTRIBUTORS INC, MD",61915,WW COAST LOVE 6 % 24/12 AL CAN 4/6 TRAY,10KS4W6,14,0.85,16.470588
MD,"WANTZ DISTRIBUTORS INC, MD",61915,WW WATERMELON B 5 % 24/12 AL CAN 4/6 TRAY,10JU4Z6,14,1.55,9.032258
MD,"WANTZ DISTRIBUTORS INC, MD",61915,WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,12,1.366667,8.780488
MD,"WANTZ DISTRIBUTORS INC, MD",61915,WW APP SESSION 5 % 1/6 BARREL SV,10EM970,2,0,120
MD,"WANTZ DISTRIBUTORS INC, MD",61915,WW COAST LOVE 6 % 1/6 BARREL SV,10KS970,2,-0.016667,-120
MD,"WANTZ DISTRIBUTORS INC, MD",61915,WW PERNICIOUS 8 % 1/6 BARREL SV,1016970,1,0.016667,60
MD,"EASTERN SHORE DISTRIBUTING LTD, MD",41922,WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,31,0.466667,66.428571
MD,"EASTERN SHORE DISTRIBUTING LTD, MD",41922,WW COAST LOVE 6 % 24/12 AL CAN 4/6 TRAY,10KS4W6,8,0.333333,24
MD,"EASTERN SHORE DISTRIBUTING LTD, MD",41922,WW BURST SERIES 5 % 24/12 AL CAN 4/6 TRAY,10JW4Z6,0,0.2,0
MD,"KATCEF BROTHERS INC, MD",41901,WW LIEUT DANK 7 % 24/12 AL CAN 4/6 TRAY,10594Z6,15,0.216667,69.230769
MD,"KATCEF BROTHERS INC, MD",41901,WW BURST SERIES 5 % 24/12 AL CAN 4/6 TRAY XBR,10JW46W,9,0.183333,49.090909
MD,"KATCEF BROTHERS INC, MD",41901,WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,8,0.883333,9.056604
MD,"KATCEF BROTHERS INC, MD",41901,WW APP SESSION 5 % 24/12 AL CAN 4/6 TRAY,10EM4Z6,2,0.05,40
MD,"KATCEF BROTHERS INC, MD",41901,WW COAST LOVE 6 % 24/12 AL CAN 4/6 TRAY,10KS4W6,0,0.15,0
MD,"GUY DISTRIBUTING CO INC, MD",61903,WW LIEUT DANK 7 % 24/12 AL CAN 4/6 TRAY,10594Z6,20,0.216667,92.307692
MD,"GUY DISTRIBUTING CO INC, MD",61903,WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,3,0.183333,16.363636
MD,"GUY DISTRIBUTING CO INC, MD",61903,WW PERNICIOUS 8 % 24/12 NRLN 6/4 EM,101664Z,2,0,120
MD,"GUY DISTRIBUTING CO INC, MD",61903,WW COAST LOVE 6 % 1/2 BARREL SV,10KS940,1,0.016667,60
MD,"GUY DISTRIBUTING CO INC, MD",61903,WW WATERMELON B 5 % 24/12 AL CAN 4/6 TRAY,10JU4Z6,1,0,60
MD,"CHESAPEAKE BEVERAGE, MD",41902,WW LIEUT DANK 7 % 24/12 AL CAN 4/6 TRAY,10594Z6,8,0.616667,12.972973
MD,"CHESAPEAKE BEVERAGE, MD",41902,WW APP SESSION 5 % 24/12 AL CAN 4/6 TRAY,10EM4Z6,6,0.216667,27.692308
MD,"CHESAPEAKE BEVERAGE, MD",41902,WW WATERMELON B 5 % 24/12 AL CAN 4/6 TRAY,10JU4Z6,6,0.35,17.142857
MD,"CHESAPEAKE BEVERAGE, MD",41902,WW WATERMELON B 5 % 1/6 BARREL SV,10JU970,3,0.066667,45
MD,"CHESAPEAKE BEVERAGE, MD",41902,WW LIEUT DANK 7 % 1/2 BARREL SV,1059940,2,0,120
MD,"CHESAPEAKE BEVERAGE, MD",41902,WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,0,1.033333,0
MD,"CHESAPEAKE BEVERAGE, MD",41902,WW COAST LOVE 6 % 24/12 AL CAN 4/6 TRAY,10KS4W6,0,0.366667,0
MD,"CHESAPEAKE BEVERAGE, MD",41902,WW BURST SERIES 5 % 1/2 BARREL SV,10JW940,0,0.066667,0
MD,"CHESAPEAKE BEVERAGE, MD",41902,WW PERNICIOUS 8 % 1/6 BARREL SV,1016970,0,0.05,0
MD,"CHESAPEAKE BEVERAGE, MD",41902,WW LIEUT DANK 7 % 1/6 BARREL SV,1059970,0,0.066667,0
MD,"KELLY DISTRIBUTORS LLC, MD",41908,WW BURST SERIES 5 % 24/12 AL CAN 4/6 TRAY,10JW4Z6,10,0.216667,46.153846
MD,"KELLY DISTRIBUTORS LLC, MD",41908,WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,9,0.333333,27
MD,"KELLY DISTRIBUTORS LLC, MD",41908,WW COAST LOVE 6 % 24/12 AL CAN 4/6 TRAY,10KS4W6,4,0.283333,14.117647
MD,"SENTMAN DISTRIBUTORS INC, MD",41905,WW LIEUT DANK 7 % 24/12 AL CAN 4/6 TRAY,10594Z6,8,0.216667,36.923077
MD,"SENTMAN DISTRIBUTORS INC, MD",41905,WW APP SESSION 5 % 24/12 AL CAN 4/6 TRAY,10EM4Z6,4,0.283333,14.117647
MD,"SENTMAN DISTRIBUTORS INC, MD",41905,WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,1,0.316667,3.157895
MD,"SENTMAN DISTRIBUTORS INC, MD",41905,WW COAST LOVE 6 % 24/12 AL CAN 4/6 TRAY,10KS4W6,1,0.133333,7.5
MD,"SENTMAN DISTRIBUTORS INC, MD",41905,WW WATERMELON B 5 % 1/6 BARREL SV,10JU970,1,0,60
MD,"SENTMAN DISTRIBUTORS INC, MD",41905,WW PERNICIOUS 8 % 24/12 NRLN 6/4 EM,101664S,-1,0.016667,-60
MD,"BOB HALL LLC, MD",61914,WW PERNICIOUS 8 % 1/2 BARREL SV,1016940,3,0,180
MD,"BOB HALL LLC, MD",61914,WW WATERMELON B 5 % 1/2 BARREL SV,10JU940,2,0,120
MD,"BOB HALL LLC, MD",61914,WW COAST LOVE 6 % 24/16 AL CAN 6/4 TRAY,10KS6Z4,2,0.183333,10.909091
MD,"BOB HALL LLC, MD",61914,WW WATERMELON B 5 % 1/6 BARREL SV,10JU970,1,0,60
MD,"BOB HALL LLC, MD",61914,WW PERNICIOUS 8 % 1/6 BARREL SV,1016970,1,0,60
MD,"BOB HALL LLC, MD",61914,WW LIEUT DANK 7 % 1/2 BARREL SV,1059940,1,0,60
MD,"BOB HALL LLC, MD",61914,WW WATERMELON B 5 % 24/12 AL CAN 4/6 TRAY,10JU4Z6,0,0.133333,0
MD,"BOB HALL LLC, MD",61914,WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,0,0.2,0
MD,"BOB HALL LLC, MD",61914,WW LIEUT DANK 7 % 24/12 AL CAN 4/6 TRAY,10594Z6,0,0.116667,0
NY,"ANHEUSER-BUSCH INC, NY",43100,WW APP SESSION 5 % 24/12 AL CAN 4/6 TRAY,10EM4Z6,19,0.016667,1140
NY,"ANHEUSER-BUSCH INC, NY",43100,WW BURST SERIES 5 % 24/12 AL CAN 4/6 TRAY,10JW4Z6,8,0.066667,120
NY,"ANHEUSER-BUSCH INC, NY",43100,WW APP SESSION 5 % 1/2 BARREL SV,10EM940,6,-0.016667,-360
NY,"ANHEUSER-BUSCH INC, NY",43100,WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,4,0.116667,34.285714
NY,"ANHEUSER-BUSCH INC, NY",43100,WW PERNICIOUS 8 % 1/2 BARREL SV,1016940,4,0,240
NY,"ANHEUSER-BUSCH INC, NY",43100,WW PERNICIOUS 8 % 24/12 NRLN 6/4 EM,101664Z,2,0,120
NY,"ANHEUSER-BUSCH INC, NY",43100,WW COAST LOVE 6 % 24/16 AL CAN 6/4 TRAY,10KS6Z4,0,0.066667,0
DC,"CAPITAL EAGLE INC., DC",10802,WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,17,2.85,5.964912
DC,"CAPITAL EAGLE INC., DC",10802,WW APP SESSION 5 % 1/2 BARREL SV,10EM940,9,0.016667,540
DC,"CAPITAL EAGLE INC., DC",10802,WW APP SESSION 5 % 24/12 AL CAN 4/6 TRAY,10EM4Z6,6,0.15,40
DC,"CAPITAL EAGLE INC., DC",10802,WW LIEUT DANK 7 % 24/12 AL CAN 2/12,10591Z2,0,0.083333,0
DC,"CAPITAL EAGLE INC., DC",10802,WW BURST SERIES 5 % 24/12 AL CAN 4/6 TRAY,10JW4Z6,0,0.233333,0
DC,"CAPITAL EAGLE INC., DC",10802,WW FREAK OF NAT 9% 24/12 NRLN 6/4 EM,105I64S,0,0.116667,0
DC,"CAPITAL EAGLE INC., DC",10802,WW COAST LOVE 6 % 24/12 AL CAN 4/6 TRAY,10KS4W6,0,0.05,0
DC,"CAPITAL EAGLE INC., DC",10802,WW LIEUT DANK 7 % 24/12 AL CAN 4/6 TRAY,10594Z6,0,0.5,0


